task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
three_class,11,2,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7241379310344828,0.6942501942501943,0.8590136715136715,"[[13, 0, 0], [6, 3, 0], [1, 1, 5]]"
three_class,11,2,1,none,SVM,True,4968,"{""C"": 100, ""gamma"": 0.0001}",0.6965001073152598,0.4482758620689655,0.4449275362318841,0.6898175898175899,"[[5, 3, 5], [3, 3, 3], [2, 0, 5]]"
three_class,11,2,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5172413793103449,0.4891187244128421,0.7002118252118251,"[[8, 2, 3], [5, 2, 2], [2, 0, 5]]"
three_class,11,2,1,anova,LR,True,10,"{""C"": 10}",0.7158494955740563,0.6551724137931034,0.6393018745959923,0.7656524031524031,"[[10, 2, 1], [3, 5, 1], [2, 1, 4]]"
three_class,11,2,1,anova,LR,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5990338164251208,0.8008459133459134,"[[7, 6, 0], [2, 6, 1], [1, 2, 4]]"
three_class,11,2,1,anova,LASSO,True,50,"{""C"": 0.5}",0.701774844591417,0.5862068965517241,0.608339029391661,0.7806221556221558,"[[8, 5, 0], [4, 5, 0], [3, 0, 4]]"
three_class,11,2,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6273504273504273,0.7783309283309284,"[[8, 5, 0], [2, 6, 1], [3, 0, 4]]"
three_class,11,2,1,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7593787617995394,0.6551724137931034,0.6666666666666666,0.8549321049321049,"[[9, 3, 1], [5, 4, 0], [1, 0, 6]]"
three_class,11,2,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6206896551724138,0.6203580901856763,0.7710423835423835,"[[9, 2, 2], [4, 5, 0], [3, 0, 4]]"
three_class,11,2,1,anova,SVM,True,200,"{""C"": 1, ""gamma"": 0.0001}",0.7319454033280378,0.5517241379310345,0.4222222222222222,0.7764753764753763,"[[13, 0, 0], [9, 0, 0], [4, 0, 3]]"
three_class,11,2,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6551724137931034,0.6418650793650794,0.794079994079994,"[[11, 1, 1], [5, 4, 0], [3, 0, 4]]"
three_class,11,2,1,mi,LR,True,50,"{""C"": 0.01}",0.7668357748406242,0.4827586206896552,0.2772727272727273,0.6910677285677286,"[[13, 0, 0], [8, 1, 0], [6, 1, 0]]"
three_class,11,2,1,mi,LR,False,50,"{""C"": 1.0}",,0.6896551724137931,0.669482151835093,0.7907356532356533,"[[10, 1, 2], [3, 4, 2], [0, 1, 6]]"
three_class,11,2,1,mi,LASSO,True,50,"{""C"": 1}",0.7681795413014362,0.7241379310344828,0.7023809523809524,0.7800162800162801,"[[11, 0, 2], [4, 4, 1], [0, 1, 6]]"
three_class,11,2,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.7241379310344828,0.7023809523809524,0.7800162800162801,"[[11, 0, 2], [4, 4, 1], [0, 1, 6]]"
three_class,11,2,1,mi,RF,True,100,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8374714086530548,0.7241379310344828,0.7267297723687176,0.8739117364117365,"[[11, 2, 0], [4, 5, 0], [1, 1, 5]]"
three_class,11,2,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6551724137931034,0.6640211640211641,0.8185185185185185,"[[10, 3, 0], [5, 4, 0], [0, 2, 5]]"
three_class,11,2,1,mi,SVM,True,10,"{""C"": 10, ""gamma"": ""scale""}",0.7534415388733423,0.4827586206896552,0.3920817369093232,0.6882982757982757,"[[9, 2, 2], [5, 0, 4], [2, 0, 5]]"
three_class,11,2,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.7993894993894995,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,12,2,2,none,LR,True,4968,"{""C"": 10}",0.6446093703747117,0.5862068965517241,0.580952380952381,0.6920648795648795,"[[9, 2, 2], [6, 3, 0], [2, 0, 5]]"
three_class,12,2,2,none,LR,False,4968,"{""C"": 1.0}",,0.5517241379310345,0.5491039426523298,0.6828056203056203,"[[9, 3, 1], [6, 3, 0], [3, 0, 4]]"
three_class,12,2,2,none,LASSO,True,4968,"{""C"": 0.1}",0.674109363553499,0.5172413793103449,0.4722689075630251,0.7453292078292079,"[[10, 2, 1], [6, 3, 0], [5, 0, 2]]"
three_class,12,2,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.4482758620689655,0.4452332657200812,0.6811156436156436,"[[7, 4, 2], [6, 3, 0], [3, 1, 3]]"
three_class,12,2,2,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.777920737474897,0.7241379310344828,0.7182539682539683,0.8937853812853813,"[[12, 1, 0], [5, 4, 0], [2, 0, 5]]"
three_class,12,2,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7586206896551724,0.7455322455322455,0.8569717319717319,"[[13, 0, 0], [5, 4, 0], [2, 0, 5]]"
three_class,12,2,2,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6525144351573332,0.5172413793103449,0.3999999999999999,0.7634920634920634,"[[11, 0, 2], [8, 0, 1], [3, 0, 4]]"
three_class,12,2,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.4666666666666666,0.750509213009213,"[[11, 0, 2], [6, 1, 2], [3, 0, 4]]"
three_class,12,2,2,anova,LR,True,50,"{""C"": 0.01}",0.7261055635618637,0.4482758620689655,0.2740740740740741,0.7221292596292597,"[[12, 0, 1], [9, 0, 0], [6, 0, 1]]"
three_class,12,2,2,anova,LR,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5555555555555555,0.6782097532097532,"[[9, 3, 1], [3, 6, 0], [5, 0, 2]]"
three_class,12,2,2,anova,LASSO,True,20,"{""C"": 0.5}",0.7169493585822186,0.4137931034482758,0.2547008547008547,0.6891243016243016,"[[11, 0, 2], [9, 0, 0], [6, 0, 1]]"
three_class,12,2,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.4484848484848485,0.7234348984348985,"[[9, 3, 1], [6, 3, 0], [5, 0, 2]]"
three_class,12,2,2,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7600479027337713,0.7586206896551724,0.7525700106345267,0.9089503089503088,"[[12, 0, 1], [4, 5, 0], [2, 0, 5]]"
three_class,12,2,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4827586206896552,0.4633173843700159,0.748475135975136,"[[7, 4, 2], [4, 5, 0], [4, 1, 2]]"
three_class,12,2,2,anova,SVM,True,50,"{""C"": 10, ""gamma"": 0.0001}",0.7282767223848153,0.4482758620689655,0.2740740740740741,0.6690189440189439,"[[12, 0, 1], [9, 0, 0], [6, 0, 1]]"
three_class,12,2,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4137931034482758,0.2547008547008547,0.67244930994931,"[[11, 0, 2], [9, 0, 0], [6, 0, 1]]"
three_class,12,2,2,mi,LR,True,100,"{""C"": 1}",0.6920699783819694,0.4482758620689655,0.4434592227695677,0.682057757057757,"[[7, 4, 2], [8, 1, 0], [1, 1, 5]]"
three_class,12,2,2,mi,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5128205128205128,0.6488035113035112,"[[7, 4, 2], [4, 3, 2], [2, 0, 5]]"
three_class,12,2,2,mi,LASSO,True,500,"{""C"": 0.1}",0.7078085479357129,0.4827586206896552,0.3458689458689458,0.7301582676582677,"[[12, 0, 1], [8, 1, 0], [6, 0, 1]]"
three_class,12,2,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.6206896551724138,0.5772184804442869,0.6305620305620306,"[[11, 2, 0], [5, 2, 2], [2, 0, 5]]"
three_class,12,2,2,mi,RF,True,200,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7534334907523172,0.5862068965517241,0.6027777777777777,0.7967051467051468,"[[9, 4, 0], [6, 3, 0], [2, 0, 5]]"
three_class,12,2,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6206896551724138,0.6261648745519713,0.7527088652088652,"[[10, 3, 0], [6, 3, 0], [2, 0, 5]]"
three_class,12,2,2,mi,SVM,True,200,"{""C"": 1, ""gamma"": ""scale""}",0.6871761392147975,0.4827586206896552,0.3529411764705882,0.7197894697894697,"[[10, 3, 0], [5, 4, 0], [6, 1, 0]]"
three_class,12,2,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.6983491045991047,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,13,2,3,none,LR,True,4968,"{""C"": 10}",0.68841575157592,0.4827586206896552,0.4915824915824915,0.6879198888486814,"[[4, 4, 4], [5, 4, 1], [1, 0, 6]]"
three_class,13,2,3,none,LR,False,4968,"{""C"": 1.0}",,0.4827586206896552,0.4809627554725593,0.7037015444136188,"[[7, 3, 2], [6, 3, 1], [2, 1, 4]]"
three_class,13,2,3,none,LASSO,True,4968,"{""C"": 0.1}",0.6913149546441559,0.4827586206896552,0.4126984126984127,0.6961798435482646,"[[10, 1, 1], [10, 0, 0], [3, 0, 4]]"
three_class,13,2,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.3793103448275862,0.3630683042447749,0.6550435804305773,"[[6, 3, 3], [6, 3, 1], [4, 1, 2]]"
three_class,13,2,3,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",0.819561485518213,0.6206896551724138,0.566955266955267,0.8502278423331054,"[[12, 0, 0], [9, 1, 0], [2, 0, 5]]"
three_class,13,2,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6206896551724138,0.566955266955267,0.8502278423331054,"[[12, 0, 0], [9, 1, 0], [2, 0, 5]]"
three_class,13,2,3,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6946455780117788,0.4482758620689655,0.3481481481481481,0.6292297142142343,"[[9, 0, 3], [6, 0, 4], [3, 0, 4]]"
three_class,13,2,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.3809523809523809,0.6089306376458079,"[[9, 0, 3], [5, 0, 5], [2, 0, 5]]"
three_class,13,2,3,anova,LR,True,20,"{""C"": 0.01}",0.7419662896223636,0.4482758620689655,0.3194103194103194,0.5934019540830686,"[[11, 0, 1], [9, 0, 1], [5, 0, 2]]"
three_class,13,2,3,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.4957264957264957,0.7120961941395377,"[[9, 1, 2], [6, 1, 3], [0, 1, 6]]"
three_class,13,2,3,anova,LASSO,True,20,"{""C"": 0.5}",0.7195530912268948,0.4482758620689655,0.381439393939394,0.5908762548081433,"[[9, 0, 3], [7, 1, 2], [4, 0, 3]]"
three_class,13,2,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.4482758620689655,0.4244117647058824,0.7226714290181784,"[[7, 3, 2], [6, 1, 3], [0, 2, 5]]"
three_class,13,2,3,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 5}",0.7875458931033267,0.6551724137931034,0.614336917562724,0.7813993539999732,"[[11, 0, 1], [7, 2, 1], [1, 0, 6]]"
three_class,13,2,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4827586206896552,0.4725593941280215,0.7098859001335782,"[[7, 1, 4], [5, 3, 2], [3, 0, 4]]"
three_class,13,2,3,anova,SVM,True,100,"{""C"": 0.1, ""gamma"": 0.001}",0.759678844571039,0.4137931034482758,0.1951219512195121,0.718442943365544,"[[12, 0, 0], [10, 0, 0], [7, 0, 0]]"
three_class,13,2,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.4375,0.6894390611108877,"[[11, 0, 1], [7, 0, 3], [2, 0, 5]]"
three_class,13,2,3,mi,LR,True,50,"{""C"": 0.1}",0.7470301580210678,0.5862068965517241,0.6014814814814815,0.6302898511876839,"[[7, 4, 1], [5, 4, 1], [1, 0, 6]]"
three_class,13,2,3,mi,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6318181818181818,0.644995733540625,"[[6, 4, 2], [3, 6, 1], [1, 0, 6]]"
three_class,13,2,3,mi,LASSO,True,50,"{""C"": 1}",0.7902109118715686,0.5862068965517241,0.5925925925925926,0.6836965408172838,"[[7, 4, 1], [4, 4, 2], [1, 0, 6]]"
three_class,13,2,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5925925925925926,0.6836965408172838,"[[7, 4, 1], [4, 4, 2], [1, 0, 6]]"
three_class,13,2,3,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8081109379828484,0.6206896551724138,0.566955266955267,0.9554431980128576,"[[12, 0, 0], [9, 1, 0], [2, 0, 5]]"
three_class,13,2,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5517241379310345,0.5793328825783187,0.7315637578795474,"[[8, 4, 0], [7, 3, 0], [2, 0, 5]]"
three_class,13,2,3,mi,SVM,True,50,"{""C"": 100, ""gamma"": 0.001}",0.741870188134556,0.4482758620689655,0.4285714285714285,0.7252976469694735,"[[5, 2, 5], [4, 2, 4], [1, 0, 6]]"
three_class,13,2,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4137931034482758,0.1951219512195121,0.762908385044608,"[[12, 0, 0], [10, 0, 0], [7, 0, 0]]"
three_class,14,2,4,none,LR,True,4968,"{""C"": 10}",0.6648040078492335,0.5714285714285714,0.5843274853801169,0.6226180530691808,"[[7, 5, 0], [3, 5, 1], [3, 0, 4]]"
three_class,14,2,4,none,LR,False,4968,"{""C"": 1.0}",,0.5714285714285714,0.5794871794871795,0.6386390082348729,"[[7, 5, 0], [3, 6, 0], [4, 0, 3]]"
three_class,14,2,4,none,LASSO,True,4968,"{""C"": 0.1}",0.6841817627113768,0.5,0.5084848484848484,0.6614974937343358,"[[6, 5, 1], [4, 5, 0], [3, 1, 3]]"
three_class,14,2,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.3928571428571428,0.4033374033374033,0.6656379291482675,"[[5, 7, 0], [5, 4, 0], [4, 1, 2]]"
three_class,14,2,4,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7907242533073974,0.6428571428571429,0.669683257918552,0.8451436130007558,"[[8, 4, 0], [5, 4, 0], [1, 0, 6]]"
three_class,14,2,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.75,0.76991452991453,0.8655200749890599,"[[9, 3, 0], [3, 6, 0], [1, 0, 6]]"
three_class,14,2,4,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6587463380704078,0.5714285714285714,0.4899470899470899,0.6671856973783665,"[[10, 0, 2], [4, 1, 4], [2, 0, 5]]"
three_class,14,2,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6071428571428571,0.5241065627030539,0.6712077191987906,"[[10, 0, 2], [4, 1, 4], [1, 0, 6]]"
three_class,14,2,4,anova,LR,True,500,"{""C"": 0.01}",0.7210835404333552,0.5,0.5032467532467533,0.6899465926721566,"[[4, 7, 1], [2, 7, 0], [3, 1, 3]]"
three_class,14,2,4,anova,LR,False,50,"{""C"": 1.0}",,0.5357142857142857,0.4571577847439916,0.6839289443847715,"[[10, 1, 1], [3, 4, 2], [4, 2, 1]]"
three_class,14,2,4,anova,LASSO,True,50,"{""C"": 0.5}",0.7071939911937773,0.5714285714285714,0.5261648745519714,0.6839606456617734,"[[10, 1, 1], [5, 4, 0], [4, 1, 2]]"
three_class,14,2,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.5357142857142857,0.4791230275101242,0.6726544784580498,"[[10, 1, 1], [5, 3, 1], [4, 1, 2]]"
three_class,14,2,4,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7816731379120497,0.8214285714285714,0.8336182336182336,0.8913118610017107,"[[10, 2, 0], [2, 7, 0], [1, 0, 6]]"
three_class,14,2,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6071428571428571,0.5250582750582752,0.7887041512511438,"[[12, 0, 0], [4, 3, 2], [4, 1, 2]]"
three_class,14,2,4,anova,SVM,True,500,"{""C"": 10, ""gamma"": 0.0001}",0.7440463562005607,0.5,0.5053475935828877,0.7109626745435017,"[[7, 4, 1], [5, 4, 0], [4, 0, 3]]"
three_class,14,2,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4642857142857143,0.3249158249158249,0.7124830926522656,"[[11, 0, 1], [8, 0, 1], [5, 0, 2]]"
three_class,14,2,4,mi,LR,True,100,"{""C"": 10}",0.7590807928491335,0.5357142857142857,0.5587301587301587,0.7400451774276963,"[[4, 7, 1], [3, 5, 1], [1, 0, 6]]"
three_class,14,2,4,mi,LR,False,50,"{""C"": 1.0}",,0.6428571428571429,0.6489769820971868,0.7110217259418388,"[[7, 3, 2], [3, 5, 1], [1, 0, 6]]"
three_class,14,2,4,mi,LASSO,True,100,"{""C"": 5}",0.7567206795587892,0.5,0.5125745950554135,0.6945724927397859,"[[5, 5, 2], [5, 3, 1], [1, 0, 6]]"
three_class,14,2,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.6785714285714286,0.6805555555555555,0.7197464146477305,"[[8, 2, 2], [3, 5, 1], [1, 0, 6]]"
three_class,14,2,4,mi,RF,True,100,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8249820789977717,0.6428571428571429,0.6549145299145299,0.8051347366431952,"[[9, 3, 0], [6, 3, 0], [0, 1, 6]]"
three_class,14,2,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5357142857142857,0.5656108597285068,0.7970882066276803,"[[7, 5, 0], [7, 2, 0], [0, 1, 6]]"
three_class,14,2,4,mi,SVM,True,50,"{""C"": 100, ""gamma"": ""scale""}",0.7655017101966705,0.4642857142857143,0.4556243550051599,0.6859429078649003,"[[2, 5, 5], [3, 5, 1], [0, 1, 6]]"
three_class,14,2,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4285714285714285,0.2877492877492877,0.7406879052790707,"[[10, 2, 0], [7, 2, 0], [7, 0, 0]]"
three_class,15,3,0,none,LR,True,4968,"{""C"": 0.01}",0.6330785478881397,0.5517241379310345,0.5589506172839506,0.7059380434380434,"[[7, 2, 4], [4, 5, 0], [3, 0, 4]]"
three_class,15,3,0,none,LR,False,4968,"{""C"": 1.0}",,0.5517241379310345,0.5551485551485552,0.735971435971436,"[[7, 3, 3], [4, 5, 0], [2, 1, 4]]"
three_class,15,3,0,none,LASSO,True,4968,"{""C"": 0.1}",0.7014464918975051,0.4482758620689655,0.4412698412698413,0.6204406704406704,"[[7, 4, 2], [8, 1, 0], [2, 0, 5]]"
three_class,15,3,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.6206896551724138,0.6198830409356725,0.670001295001295,"[[5, 5, 3], [1, 8, 0], [0, 2, 5]]"
three_class,15,3,0,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.830645671504456,0.5862068965517241,0.5512820512820512,0.821509509009509,"[[11, 2, 0], [8, 1, 0], [1, 1, 5]]"
three_class,15,3,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6551724137931034,0.6645255803470814,0.8074425574425574,"[[10, 3, 0], [5, 4, 0], [1, 1, 5]]"
three_class,15,3,0,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6847423549467041,0.5172413793103449,0.3888888888888888,0.6525858400858401,"[[11, 0, 2], [6, 0, 3], [3, 0, 4]]"
three_class,15,3,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5172413793103449,0.3860294117647059,0.6542952417952418,"[[11, 0, 2], [5, 0, 4], [3, 0, 4]]"
three_class,15,3,0,anova,LR,True,200,"{""C"": 0.01}",0.6980808250379348,0.4827586206896552,0.4700617283950617,0.6568167943167943,"[[7, 3, 3], [6, 2, 1], [1, 1, 5]]"
three_class,15,3,0,anova,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5182474903837133,0.663515651015651,"[[4, 5, 4], [2, 6, 1], [0, 2, 5]]"
three_class,15,3,0,anova,LASSO,True,200,"{""C"": 0.1}",0.7317046261955312,0.4482758620689655,0.4285714285714285,0.636046361046361,"[[8, 3, 2], [7, 2, 0], [4, 0, 3]]"
three_class,15,3,0,anova,LASSO,False,50,"{""C"": 1.0}",,0.4482758620689655,0.4521170787155442,0.676419413919414,"[[5, 4, 4], [5, 3, 1], [0, 2, 5]]"
three_class,15,3,0,anova,RF,True,500,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.7600602216194025,0.5517241379310345,0.5557029177718833,0.7426332926332927,"[[8, 3, 2], [5, 4, 0], [3, 0, 4]]"
three_class,15,3,0,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5862068965517241,0.5917948717948719,0.7251729751729751,"[[7, 5, 1], [2, 6, 1], [3, 0, 4]]"
three_class,15,3,0,anova,SVM,True,500,"{""C"": 1, ""gamma"": 0.0001}",0.7645740332876122,0.5862068965517241,0.4704944178628389,0.7012413512413512,"[[13, 0, 0], [9, 0, 0], [3, 0, 4]]"
three_class,15,3,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5172413793103449,0.5126470588235295,0.7018028268028268,"[[3, 7, 3], [1, 7, 1], [0, 2, 5]]"
three_class,15,3,0,mi,LR,True,200,"{""C"": 0.01}",0.7127079560457895,0.5862068965517241,0.5311355311355311,0.7135910385910386,"[[12, 1, 0], [7, 2, 0], [3, 1, 3]]"
three_class,15,3,0,mi,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6182001005530418,0.7170648795648796,"[[8, 1, 4], [5, 4, 0], [0, 1, 6]]"
three_class,15,3,0,mi,LASSO,True,50,"{""C"": 0.5}",0.7142287507629158,0.4827586206896552,0.2772727272727273,0.7070614570614571,"[[13, 0, 0], [8, 1, 0], [6, 1, 0]]"
three_class,15,3,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.6206896551724138,0.5920645446507516,0.7084184334184335,"[[10, 0, 3], [5, 3, 1], [1, 1, 5]]"
three_class,15,3,0,mi,RF,True,200,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8549943972363417,0.5862068965517241,0.6023213883254451,0.7664113664113664,"[[9, 4, 0], [6, 3, 0], [1, 1, 5]]"
three_class,15,3,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.5388888888888889,0.7296966921966922,"[[8, 5, 0], [7, 2, 0], [2, 0, 5]]"
three_class,15,3,0,mi,SVM,True,50,"{""C"": 10, ""gamma"": ""scale""}",0.7269510818599397,0.5517241379310345,0.5619607843137255,0.7876221001221001,"[[6, 3, 4], [5, 4, 0], [1, 0, 6]]"
three_class,15,3,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.8376535501535501,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,16,3,1,none,LR,True,4968,"{""C"": 10}",0.6340179469747039,0.5862068965517241,0.6162393162393163,0.5677526177526178,"[[8, 5, 0], [5, 4, 0], [0, 2, 5]]"
three_class,16,3,1,none,LR,False,4968,"{""C"": 1.0}",,0.4482758620689655,0.4311890838206627,0.4950549450549451,"[[8, 5, 0], [6, 3, 0], [3, 2, 2]]"
three_class,16,3,1,none,LASSO,True,4968,"{""C"": 0.1}",0.6930027680870586,0.5517241379310345,0.4949618736383442,0.7258454508454509,"[[11, 2, 0], [6, 3, 0], [2, 3, 2]]"
three_class,16,3,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.4482758620689655,0.4157706093189964,0.584522422022422,"[[9, 4, 0], [7, 2, 0], [2, 3, 2]]"
three_class,16,3,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8059385946063647,0.5172413793103449,0.4913165266106443,0.7205988455988456,"[[10, 3, 0], [7, 2, 0], [4, 0, 3]]"
three_class,16,3,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.4913165266106443,0.6562062937062937,"[[10, 3, 0], [7, 2, 0], [4, 0, 3]]"
three_class,16,3,1,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6580159814613289,0.5172413793103449,0.4602150537634409,0.7236263736263737,"[[9, 3, 1], [8, 0, 1], [1, 0, 6]]"
three_class,16,3,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.4444444444444445,0.7073315573315574,"[[8, 4, 1], [8, 0, 1], [1, 0, 6]]"
three_class,16,3,1,anova,LR,True,200,"{""C"": 0.1}",0.7244108430598613,0.6206896551724138,0.641537074599955,0.8059232434232434,"[[9, 4, 0], [5, 4, 0], [2, 0, 5]]"
three_class,16,3,1,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.58300395256917,0.7816826691826693,"[[6, 7, 0], [3, 6, 0], [1, 2, 4]]"
three_class,16,3,1,anova,LASSO,True,100,"{""C"": 0.1}",0.7398283501109351,0.5862068965517241,0.5311355311355311,0.8005531505531506,"[[12, 1, 0], [7, 2, 0], [3, 1, 3]]"
three_class,16,3,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5732884399551067,0.7815994190994191,"[[8, 5, 0], [5, 4, 0], [1, 2, 4]]"
three_class,16,3,1,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 5}",0.7868793914617157,0.6206896551724138,0.5824175824175825,0.797035372035372,"[[12, 1, 0], [6, 3, 0], [4, 0, 3]]"
three_class,16,3,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6551724137931034,0.6326375711574953,0.865629278129278,"[[11, 2, 0], [4, 5, 0], [3, 1, 3]]"
three_class,16,3,1,anova,SVM,True,200,"{""C"": 100, ""gamma"": 0.0001}",0.7450457431420993,0.6551724137931034,0.6666666666666666,0.8422993672993674,"[[10, 3, 0], [5, 4, 0], [2, 0, 5]]"
three_class,16,3,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5862068965517241,0.4564564564564564,0.7721301846301847,"[[13, 0, 0], [8, 0, 1], [3, 0, 4]]"
three_class,16,3,1,mi,LR,True,20,"{""C"": 10}",0.7587893731484691,0.4827586206896552,0.4761904761904762,0.640991415991416,"[[7, 2, 4], [5, 3, 1], [3, 0, 4]]"
three_class,16,3,1,mi,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5081699346405228,0.6790931290931291,"[[7, 3, 3], [2, 4, 3], [2, 1, 4]]"
three_class,16,3,1,mi,LASSO,True,50,"{""C"": 1}",0.7489802381989207,0.5172413793103449,0.5160183066361556,0.6769092019092019,"[[6, 3, 4], [2, 4, 3], [2, 0, 5]]"
three_class,16,3,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5160183066361556,0.6769092019092019,"[[6, 3, 4], [2, 4, 3], [2, 0, 5]]"
